property_id,date_obtained,price,property_type,livable_area,heating_type,has_photovoltaic_panels,has_double_glazing,number_of_rooms,number_of_bathrooms,number_of_bedrooms,number_of_toilets,has_living_room,has_dining_room,has_attic,has_basement,has_terrace,terrace_surface,has_garden,garden_surface,energy_label,primary_energy_consumption,postal_code,latitude,longitude,year_built,building_condition,floor_number,total_floors,property_size,flood_zone_type,cadastral_income
11376904,16052024,455000,APARTMENT,114.0,GAS,False,True,10.0,1.0,2,1.0,False,,,,,,,,A,99.0,9000,51.0452535,3.7335764,1968.0,GOOD,,8.0,,NON_FLOOD_ZONE,1093
11381553,18052024,350000,HOUSE,52.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,52.0,,0
11381553,16052024,350000,HOUSE,52.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,52.0,,0
11321835,18052024,260000,APARTMENT,59.0,,,True,,1.0,1,1.0,False,,,,,,,,B,197.0,9000,51.0340716,3.7085203,,,,3.0,,,0
11321835,16052024,260000,APARTMENT,59.0,,,True,,1.0,1,1.0,False,,,,,,,,B,197.0,9000,51.0340716,3.7085203,,,,3.0,,,0
11337933,18052024,197500,APARTMENT,79.0,,True,True,,1.0,2,1.0,False,,,,,,,,C,215.0,9032,51.0838134,3.7144456,1959.0,TO_BE_DONE_UP,,,,,0
11337933,16052024,197500,APARTMENT,79.0,,True,True,,1.0,2,1.0,False,,,,,,,,C,215.0,9032,51.0838134,3.7144456,1959.0,TO_BE_DONE_UP,,,,,0
11377089,18052024,440000,HOUSE,161.0,ELECTRIC,,True,,1.0,3,2.0,True,,True,,True,,True,175.0,C,256.0,9041,51.0852216,3.7717231,1996.0,GOOD,,2.0,315.0,NON_FLOOD_ZONE,788
11377089,16052024,440000,HOUSE,161.0,ELECTRIC,,True,,1.0,3,2.0,True,,True,,True,,True,175.0,C,256.0,9041,51.0852216,3.7717231,1996.0,GOOD,,2.0,315.0,NON_FLOOD_ZONE,788
11373240,18052024,199900,HOUSE,117.0,,False,True,,1.0,2,1.0,False,,,,,,,,F,559.0,9030,51.0714083,3.6861547,1937.0,TO_RENOVATE,,,70.0,,416
11373240,16052024,199900,HOUSE,117.0,,False,True,,1.0,2,1.0,False,,,,,,,,F,559.0,9030,51.0714083,3.6861547,1937.0,TO_RENOVATE,,,70.0,,416
11391903,18052024,319000,HOUSE,87.0,,False,True,6.0,1.0,2,,False,,,,,,,,C,255.0,9031,51.0461024,3.6284178,,,,,137.0,NON_FLOOD_ZONE,200
10774932,18052024,445000,APARTMENT,135.0,,False,,8.0,1.0,3,,False,,,,,,,,,,9030,51.0749862,3.6787274,2023.0,,,,,NON_FLOOD_ZONE,0
10774932,16052024,445000,APARTMENT,135.0,,False,,8.0,1.0,3,,False,,,,,,,,,,9030,51.0749862,3.6787274,2023.0,,,,,NON_FLOOD_ZONE,0
11308721,18052024,418500,HOUSE,136.0,,True,True,4.0,1.0,3,,False,,,,,,True,114.0,,0.0,9030,51.0796489,3.6726197,,GOOD,,,182.0,,0
11308721,16052024,418500,HOUSE,136.0,,True,True,4.0,1.0,3,,False,,,,,,True,114.0,,0.0,9030,51.0796489,3.6726197,,GOOD,,,182.0,,0
11328570,18052024,385000,HOUSE,145.0,GAS,,True,5.0,1.0,4,1.0,True,,,True,,,,,B,145.0,9000,51.0641144,3.7269669,,JUST_RENOVATED,,1.0,40.0,NON_FLOOD_ZONE,332
11328570,16052024,385000,HOUSE,145.0,GAS,,True,5.0,1.0,4,1.0,True,,,True,,,,,B,145.0,9000,51.0641144,3.7269669,,JUST_RENOVATED,,1.0,40.0,NON_FLOOD_ZONE,332
11357214,16052024,549000,HOUSE,215.0,GAS,,,,2.0,4,2.0,False,,,,,,True,90.0,,,9040,51.0580513,3.7503092,1899.0,GOOD,,3.0,221.0,,693
11374250,18052024,355000,APARTMENT,126.0,,False,,7.0,1.0,2,1.0,False,,,,,,,,B,164.0,9040,51.0649028,3.7612397,,AS_NEW,,2.0,,NON_FLOOD_ZONE,0
11374250,16052024,355000,APARTMENT,126.0,,False,,7.0,1.0,2,1.0,False,,,,,,,,B,164.0,9040,51.0649028,3.7612397,,AS_NEW,,2.0,,NON_FLOOD_ZONE,0
11161279,18052024,265000,HOUSE,127.0,,False,True,12.0,1.0,3,,False,,True,True,,,,,F,588.0,9030,51.070922,3.6812776,,TO_RENOVATE,,,80.0,NON_FLOOD_ZONE,468
11161279,16052024,265000,HOUSE,127.0,,False,True,12.0,1.0,3,,False,,True,True,,,,,F,588.0,9030,51.070922,3.6812776,,TO_RENOVATE,,,80.0,NON_FLOOD_ZONE,468
11308710,18052024,429000,HOUSE,146.0,GAS,False,True,,2.0,5,2.0,False,,,,,,,,D,366.0,9000,51.0527248,3.738786,,TO_BE_DONE_UP,,,192.0,NON_FLOOD_ZONE,711
11308710,16052024,429000,HOUSE,146.0,GAS,False,True,,2.0,5,2.0,False,,,,,,,,D,366.0,9000,51.0527248,3.738786,,TO_BE_DONE_UP,,,192.0,NON_FLOOD_ZONE,711
11299024,18052024,750000,HOUSE,,GAS,,True,,,4,,False,True,True,True,,,,,D,,9000,51.0469873,3.722597,1855.0,TO_RENOVATE,,,120.0,NON_FLOOD_ZONE,1965
11299024,16052024,750000,HOUSE,,GAS,,True,,,4,,False,True,True,True,,,,,D,,9000,51.0469873,3.722597,1855.0,TO_RENOVATE,,,120.0,NON_FLOOD_ZONE,1965
11362304,18052024,340000,HOUSE,155.0,GAS,,,,1.0,3,1.0,False,,,,,,,,D,314.0,9031,51.0378094,3.6314159,1965.0,TO_RENOVATE,,,500.0,,0
11362304,16052024,340000,HOUSE,155.0,GAS,,,,1.0,3,1.0,False,,,,,,,,D,314.0,9031,51.0378094,3.6314159,1965.0,TO_RENOVATE,,,500.0,,0
11291847,16052024,569000,HOUSE,144.0,,False,True,10.0,1.0,3,2.0,False,,,,,,,,C,254.0,9030,51.0831516,3.6727672,,GOOD,,,780.0,,0
11382912,18052024,375000,APARTMENT,106.0,,,True,8.0,1.0,2,1.0,True,,,True,True,10.0,,,C,289.0,9000,51.0291201,3.7193796,1936.0,AS_NEW,,3.0,,NON_FLOOD_ZONE,840
11382912,16052024,375000,APARTMENT,106.0,,,True,8.0,1.0,2,1.0,True,,,True,True,10.0,,,C,289.0,9000,51.0291201,3.7193796,1936.0,AS_NEW,,3.0,,NON_FLOOD_ZONE,840
11375545,18052024,295000,HOUSE,140.0,,,False,1.0,,0,,False,,,,,,True,77.0,F,643.0,9032,51.0766604,3.7118272,,TO_BE_DONE_UP,,3.0,147.0,,0
11375545,16052024,295000,HOUSE,140.0,,,False,1.0,,0,,False,,,,,,True,77.0,F,643.0,9032,51.0766604,3.7118272,,TO_BE_DONE_UP,,3.0,147.0,,0
11101935,18052024,232500,APARTMENT,89.0,GAS,,True,,1.0,2,,False,,,,True,1.0,,,B,131.0,9030,51.0716154,3.6806262,1967.0,,,2.0,,NON_FLOOD_ZONE,0
11101935,16052024,232500,APARTMENT,89.0,GAS,,True,,1.0,2,,False,,,,True,1.0,,,B,131.0,9030,51.0716154,3.6806262,1967.0,,,2.0,,NON_FLOOD_ZONE,0
11280995,18052024,399000,HOUSE,134.0,GAS,,True,,1.0,3,,False,,,,,,,,B,190.0,9000,51.0616143,3.7016475,1936.0,GOOD,,,0.0,NON_FLOOD_ZONE,349
11280995,16052024,399000,HOUSE,134.0,GAS,,True,,1.0,3,,False,,,,,,,,B,190.0,9000,51.0616143,3.7016475,1936.0,GOOD,,,0.0,NON_FLOOD_ZONE,349
11381552,18052024,248000,APARTMENT,39.0,,True,True,5.0,1.0,1,1.0,True,,,,,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,,,0
11381552,16052024,248000,APARTMENT,39.0,,True,True,5.0,1.0,1,1.0,True,,,,,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,,,0
11356992,18052024,465000,APARTMENT,142.0,,,True,,1.0,4,2.0,False,,,,,,,,C,278.0,9000,51.0369054,3.7145828,1966.0,JUST_RENOVATED,,4.0,,NON_FLOOD_ZONE,1051
11356992,16052024,465000,APARTMENT,142.0,,,True,,1.0,4,2.0,False,,,,,,,,C,278.0,9000,51.0369054,3.7145828,1966.0,JUST_RENOVATED,,4.0,,NON_FLOOD_ZONE,1051
11354063,16052024,345000,HOUSE,159.0,PELLET,,True,,2.0,3,2.0,False,,True,,,,,,F,919.0,9031,,,1936.0,TO_BE_DONE_UP,,,1050.0,POSSIBLE_FLOOD_ZONE,493
11383659,18052024,549000,HOUSE,192.0,GAS,,,,1.0,4,1.0,False,,,,True,17.0,True,17.0,C,218.0,9000,51.0523596,3.7380986,1899.0,AS_NEW,,3.0,93.0,,436
11383659,16052024,549000,HOUSE,192.0,GAS,,,,1.0,4,1.0,False,,,,True,17.0,True,17.0,C,218.0,9000,51.0523596,3.7380986,1899.0,AS_NEW,,3.0,93.0,,436
11370692,18052024,727000,HOUSE,215.0,,True,True,1.0,2.0,4,2.0,True,,True,,True,15.0,,,A+,,9041,51.1033616,3.7723816,2024.0,GOOD,,,486.0,,0
11370692,16052024,727000,HOUSE,215.0,,True,True,1.0,2.0,4,2.0,True,,True,,True,15.0,,,A+,,9041,51.1033616,3.7723816,2024.0,GOOD,,,486.0,,0
11358457,16052024,493100,HOUSE,130.0,,True,True,8.0,2.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0647541,3.7549783,,GOOD,,,69.0,,0
11376902,18052024,232500,APARTMENT,89.0,,False,True,8.0,1.0,2,,False,,,,,,,,B,131.0,9000,51.0716154,3.6806262,1967.0,,,2.0,,NON_FLOOD_ZONE,0
11376902,16052024,232500,APARTMENT,89.0,,False,True,8.0,1.0,2,,False,,,,,,,,B,131.0,9000,51.0716154,3.6806262,1967.0,,,2.0,,NON_FLOOD_ZONE,0
11314127,18052024,270000,APARTMENT,80.0,GAS,False,True,,1.0,2,1.0,True,,,,True,3.0,,,B,,9032,51.0779134,3.715501,,GOOD,,2.0,,NON_FLOOD_ZONE,852
11314127,16052024,270000,APARTMENT,80.0,GAS,False,True,,1.0,2,1.0,True,,,,True,3.0,,,B,,9032,51.0779134,3.715501,,GOOD,,2.0,,NON_FLOOD_ZONE,852
11373825,16052024,375000,HOUSE,110.0,GAS,False,True,,1.0,1,1.0,True,True,True,,True,12.0,True,21.0,C,232.0,9000,51.047916,3.7112176,,GOOD,,2.0,66.0,,0
11376933,18052024,550000,APARTMENT,124.0,GAS,False,True,11.0,1.0,3,2.0,False,,,,,,,,A,98.0,9000,51.0428977,3.7019337,1970.0,GOOD,,12.0,,NON_FLOOD_ZONE,0
11376933,16052024,550000,APARTMENT,124.0,GAS,False,True,11.0,1.0,3,2.0,False,,,,,,,,A,98.0,9000,51.0428977,3.7019337,1970.0,GOOD,,12.0,,NON_FLOOD_ZONE,0
11392187,18052024,449000,HOUSE,,,False,True,11.0,1.0,5,,False,,,True,,,,,E,484.0,9032,51.0899421,3.7161685,,,,,222.0,NON_FLOOD_ZONE,0
11395640,18052024,730000,HOUSE,224.0,ELECTRIC,True,True,18.0,1.0,4,2.0,True,True,True,True,,,,,C,278.0,9040,51.0718193,3.7671528,1992.0,GOOD,,,872.0,NON_FLOOD_ZONE,1524
11367554,18052024,485000,HOUSE,230.0,FUELOIL,False,False,1.0,,4,2.0,True,,,,,,,,E,,9031,51.0650241,3.6359211,1974.0,GOOD,,,971.0,,1088
11367554,16052024,485000,HOUSE,230.0,FUELOIL,False,False,1.0,,4,2.0,True,,,,,,,,E,,9031,51.0650241,3.6359211,1974.0,GOOD,,,971.0,,1088
11304234,18052024,395000,APARTMENT,127.0,,,True,,2.0,3,1.0,False,,,True,True,,,,D,380.0,9000,51.0389663,3.7354942,,GOOD,,,,,1405
11304234,16052024,395000,APARTMENT,127.0,,,True,,2.0,3,1.0,False,,,True,True,,,,D,380.0,9000,51.0389663,3.7354942,,GOOD,,,,,1405
11272756,18052024,270000,HOUSE,137.0,GAS,,True,,2.0,3,,False,,,,,,,,D,328.0,9000,51.0454426,3.7413743,1900.0,TO_RENOVATE,,,80.0,NON_FLOOD_ZONE,280
11272756,16052024,270000,HOUSE,137.0,GAS,,True,,2.0,3,,False,,,,,,,,D,328.0,9000,51.0454426,3.7413743,1900.0,TO_RENOVATE,,,80.0,NON_FLOOD_ZONE,280
11357769,18052024,478000,HOUSE,,GAS,,True,,1.0,3,2.0,False,,,,True,,,,B,127.0,9032,51.09115,3.7027628,2011.0,,,,0.0,,1010
11357769,16052024,478000,HOUSE,,GAS,,True,,1.0,3,2.0,False,,,,True,,,,B,127.0,9032,51.09115,3.7027628,2011.0,,,,0.0,,1010
11286110,18052024,455000,HOUSE,160.0,GAS,False,True,4.0,2.0,4,2.0,True,True,True,,True,9.0,,,C,216.0,9000,51.0268339,3.7320977,1930.0,AS_NEW,,3.0,70.0,NON_FLOOD_ZONE,595
11286110,16052024,455000,HOUSE,160.0,GAS,False,True,4.0,2.0,4,2.0,True,True,True,,True,9.0,,,C,216.0,9000,51.0268339,3.7320977,1930.0,AS_NEW,,3.0,70.0,NON_FLOOD_ZONE,595
11376879,18052024,249000,HOUSE,39.0,,True,True,5.0,1.0,1,1.0,True,,,,,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,39.0,,0
11376879,16052024,249000,HOUSE,39.0,,True,True,5.0,1.0,1,1.0,True,,,,,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,39.0,,0
11392039,18052024,265000,HOUSE,158.0,,False,,10.0,1.0,3,,False,,,,,,,,F,520.0,9040,51.0596328,3.7512232,,TO_RENOVATE,,,130.0,NON_FLOOD_ZONE,483
11362021,18052024,239000,APARTMENT,91.0,GAS,,True,,1.0,2,1.0,True,,,,True,,,,B,131.0,9000,51.0947142,3.7138238,1969.0,GOOD,,2.0,,NON_FLOOD_ZONE,701
11362021,16052024,239000,APARTMENT,91.0,GAS,,True,,1.0,2,1.0,True,,,,True,,,,B,131.0,9000,51.0947142,3.7138238,1969.0,GOOD,,2.0,,NON_FLOOD_ZONE,701
11175136,18052024,260000,APARTMENT,64.0,,,,,1.0,1,1.0,False,,,,True,10.0,,,,,9041,51.0810213,3.7876486,,,,4.0,,,0
11175136,16052024,260000,APARTMENT,64.0,,,,,1.0,1,1.0,False,,,,True,10.0,,,,,9041,51.0810213,3.7876486,,,,4.0,,,0
11369606,18052024,315000,HOUSE,45.0,,True,True,6.0,1.0,1,1.0,False,,,,,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,45.0,,0
11369606,16052024,315000,HOUSE,45.0,,True,True,6.0,1.0,1,1.0,False,,,,,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,45.0,,0
11311976,18052024,249000,HOUSE,134.0,GAS,,,,1.0,3,1.0,False,,,,True,15.0,,,D,393.0,9000,51.0759003,3.731356,1900.0,GOOD,,,70.0,,183
11311976,16052024,249000,HOUSE,134.0,GAS,,,,1.0,3,1.0,False,,,,True,15.0,,,D,393.0,9000,51.0759003,3.731356,1900.0,GOOD,,,70.0,,183
11381088,18052024,240000,APARTMENT,118.0,,False,,7.0,1.0,2,1.0,False,,,,,,,,D,368.0,9040,51.0650308,3.7610289,,GOOD,,2.0,,NON_FLOOD_ZONE,0
11381088,16052024,240000,APARTMENT,118.0,,False,,7.0,1.0,2,1.0,False,,,,,,,,D,368.0,9040,51.0650308,3.7610289,,GOOD,,2.0,,NON_FLOOD_ZONE,0
11385246,18052024,445000,APARTMENT,96.0,GAS,False,True,10.0,1.0,2,1.0,True,True,,,True,10.0,,,A,52.0,9000,51.0094236,3.7008991,2019.0,GOOD,,2.0,,NON_FLOOD_ZONE,1200
11385246,16052024,445000,APARTMENT,96.0,GAS,False,True,10.0,1.0,2,1.0,True,True,,,True,10.0,,,A,52.0,9000,51.0094236,3.7008991,2019.0,GOOD,,2.0,,NON_FLOOD_ZONE,1200
11381044,18052024,459000,HOUSE,248.0,GAS,True,True,13.0,2.0,3,2.0,True,,True,,,,True,635.0,,,9031,51.0356647,3.6281806,2023.0,,,,745.0,NON_FLOOD_ZONE,0
11381044,16052024,459000,HOUSE,248.0,GAS,True,True,13.0,2.0,3,2.0,True,,True,,,,True,635.0,,,9031,51.0356647,3.6281806,2023.0,,,,745.0,NON_FLOOD_ZONE,0
11376877,18052024,253000,APARTMENT,37.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,,,0
11376877,16052024,253000,APARTMENT,37.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,,,0
11392037,18052024,195000,HOUSE,75.0,,False,True,7.0,1.0,2,1.0,True,,,,,,,,D,328.0,9032,51.084468,3.7155481,,GOOD,,,45.0,NON_FLOOD_ZONE,0
11373734,18052024,375000,APARTMENT,93.0,GAS,False,True,,1.0,2,1.0,True,,,,True,2.0,,,B,171.0,9000,51.0442422,3.7360788,1975.0,GOOD,,5.0,,NON_FLOOD_ZONE,894
11373734,16052024,375000,APARTMENT,93.0,GAS,False,True,,1.0,2,1.0,True,,,,True,2.0,,,B,171.0,9000,51.0442422,3.7360788,1975.0,GOOD,,5.0,,NON_FLOOD_ZONE,894
11341000,18052024,219000,APARTMENT,79.0,,True,,,1.0,2,1.0,False,,,,,,,,B,170.0,9032,51.0838134,3.7144456,1959.0,TO_BE_DONE_UP,,,,,0
11341000,16052024,219000,APARTMENT,79.0,,True,,,1.0,2,1.0,False,,,,,,,,B,170.0,9032,51.0838134,3.7144456,1959.0,TO_BE_DONE_UP,,,,,0
11374313,18052024,305000,HOUSE,44.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,44.0,,0
11374313,16052024,305000,HOUSE,44.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,44.0,,0
11091259,18052024,385000,HOUSE,170.0,,False,True,14.0,1.0,3,2.0,True,,True,True,True,40.0,,,D,374.0,9031,51.0509281,3.6643693,,GOOD,,,96.0,,0
11091259,16052024,385000,HOUSE,170.0,,False,True,14.0,1.0,3,2.0,True,,True,True,True,40.0,,,D,374.0,9031,51.0509281,3.6643693,,GOOD,,,96.0,,0
11202020,18052024,1295000,HOUSE,225.0,GAS,False,True,1.0,,0,,False,,,True,,,,,B,188.0,9000,51.0535035,3.7239445,1850.0,AS_NEW,,5.0,69.0,POSSIBLE_FLOOD_ZONE,2203
11202020,16052024,1295000,HOUSE,225.0,GAS,False,True,1.0,,0,,False,,,True,,,,,B,188.0,9000,51.0535035,3.7239445,1850.0,AS_NEW,,5.0,69.0,POSSIBLE_FLOOD_ZONE,2203
11374314,18052024,272000,HOUSE,38.0,,True,True,6.0,1.0,1,1.0,False,,,,,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,38.0,,0
11374314,16052024,272000,HOUSE,38.0,,True,True,6.0,1.0,1,1.0,False,,,,,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,38.0,,0
10762128,18052024,290000,APARTMENT,78.0,,False,True,8.0,1.0,2,,True,,True,,,,,,D,321.0,9000,51.0299318,3.723302,1960.0,GOOD,,3.0,,NON_FLOOD_ZONE,0
10762128,16052024,290000,APARTMENT,78.0,,False,True,8.0,1.0,2,,True,,True,,,,,,D,321.0,9000,51.0299318,3.723302,1960.0,GOOD,,3.0,,NON_FLOOD_ZONE,0
11316760,16052024,495000,APARTMENT,78.0,,False,,8.0,,2,1.0,False,,,,True,3.0,,,A,99.0,9000,51.0508813,3.7275754,,JUST_RENOVATED,,,,NON_FLOOD_ZONE,0
11341007,18052024,187500,APARTMENT,71.0,,True,,,1.0,2,1.0,False,,,,,,,,B,197.0,9032,51.0838134,3.7144456,1959.0,TO_BE_DONE_UP,,,,,0
11341007,16052024,187500,APARTMENT,71.0,,True,,,1.0,2,1.0,False,,,,,,,,B,197.0,9032,51.0838134,3.7144456,1959.0,TO_BE_DONE_UP,,,,,0
11283632,18052024,439750,HOUSE,172.0,,,True,,2.0,5,2.0,False,,,,True,,,,,,9030,51.0856034,3.6659281,2024.0,,,,149.0,,0
11283632,16052024,439750,HOUSE,172.0,,,True,,2.0,5,2.0,False,,,,True,,,,,,9030,51.0856034,3.6659281,2024.0,,,,149.0,,0
11385671,18052024,299000,APARTMENT,146.0,,False,True,12.0,2.0,3,1.0,False,,,,,,,,D,311.0,9000,51.04242,3.7195764,1961.0,GOOD,,4.0,,NON_FLOOD_ZONE,0
11385671,16052024,299000,APARTMENT,146.0,,False,True,12.0,2.0,3,1.0,False,,,,,,,,D,311.0,9000,51.04242,3.7195764,1961.0,GOOD,,4.0,,NON_FLOOD_ZONE,0
10921741,18052024,449000,HOUSE,239.0,,True,True,1.0,1.0,3,2.0,True,,True,,,,,,B,115.0,9041,51.0852585,3.7738664,2016.0,GOOD,,,318.0,NON_FLOOD_ZONE,1030
10921741,16052024,449000,HOUSE,239.0,,True,True,1.0,1.0,3,2.0,True,,True,,,,,,B,115.0,9041,51.0852585,3.7738664,2016.0,GOOD,,,318.0,NON_FLOOD_ZONE,1030
11340573,18052024,550000,APARTMENT,100.0,,,,,1.0,2,1.0,False,,,,True,,,,A,98.0,9000,51.0546695,3.7325688,1974.0,AS_NEW,,,,,1113
11340573,16052024,550000,APARTMENT,100.0,,,,,1.0,2,1.0,False,,,,True,,,,A,98.0,9000,51.0546695,3.7325688,1974.0,AS_NEW,,,,,1113
11391882,18052024,265000,HOUSE,125.0,GAS,False,False,10.0,1.0,2,2.0,False,,,,,,True,261.0,D,319.0,9041,51.0935795,3.759201,1933.0,TO_BE_DONE_UP,,,261.0,NON_FLOOD_ZONE,257
11375204,18052024,495000,HOUSE,285.0,GAS,,,,2.0,5,5.0,False,,,,,,True,80.0,B,175.0,9000,51.0243047,3.7208905,1950.0,GOOD,,3.0,187.0,,899
11375204,16052024,495000,HOUSE,285.0,GAS,,,,2.0,5,5.0,False,,,,,,True,80.0,B,175.0,9000,51.0243047,3.7208905,1950.0,GOOD,,3.0,187.0,,899
11294223,18052024,410000,APARTMENT,150.0,GAS,,True,,1.0,2,2.0,False,,,True,,,,,B,143.0,9000,51.0559757,3.7302065,2006.0,GOOD,,,,NON_FLOOD_ZONE,1269
11294223,16052024,410000,APARTMENT,150.0,GAS,,True,,1.0,2,2.0,False,,,True,,,,,B,143.0,9000,51.0559757,3.7302065,2006.0,GOOD,,,,NON_FLOOD_ZONE,1269
11348183,18052024,229000,APARTMENT,40.0,GAS,,True,,1.0,0,1.0,False,,,,,,,,B,190.0,9000,51.0335249,3.7131352,2010.0,,,2.0,,NON_FLOOD_ZONE,644
11348183,16052024,229000,APARTMENT,40.0,GAS,,True,,1.0,0,1.0,False,,,,,,,,B,190.0,9000,51.0335249,3.7131352,2010.0,,,2.0,,NON_FLOOD_ZONE,644
11377130,18052024,240000,APARTMENT,110.0,ELECTRIC,,True,,1.0,2,1.0,True,,,,True,6.0,,,D,386.0,9040,51.0648269,3.7608428,1979.0,TO_BE_DONE_UP,,2.0,,NON_FLOOD_ZONE,0
11377130,16052024,240000,APARTMENT,110.0,ELECTRIC,,True,,1.0,2,1.0,True,,,,True,6.0,,,D,386.0,9040,51.0648269,3.7608428,1979.0,TO_BE_DONE_UP,,2.0,,NON_FLOOD_ZONE,0
11034278,18052024,275000,APARTMENT,120.0,,,False,1.0,1.0,2,,True,,,,,,True,100.0,C,241.0,9032,51.0977277,3.7172337,,,,,,NON_FLOOD_ZONE,0
11034278,16052024,275000,APARTMENT,120.0,,,False,1.0,1.0,2,,True,,,,,,True,100.0,C,241.0,9032,51.0977277,3.7172337,,,,,,NON_FLOOD_ZONE,0
11311574,18052024,495000,HOUSE,224.0,,False,True,9.0,1.0,4,,False,,,,,,,,C,238.0,9031,51.0389723,3.6111161,1982.0,,,,811.0,NON_FLOOD_ZONE,1026
11311574,16052024,495000,HOUSE,224.0,,False,True,9.0,1.0,4,,False,,,,,,,,C,238.0,9031,51.0389723,3.6111161,1982.0,,,,811.0,NON_FLOOD_ZONE,1026
11340110,18052024,1375000,APARTMENT,313.0,,,True,,1.0,2,2.0,False,,,True,True,19.0,,,A,74.0,9000,51.0573296,3.7071006,1977.0,AS_NEW,,,,NON_FLOOD_ZONE,1360
11340110,16052024,1375000,APARTMENT,313.0,,,True,,1.0,2,2.0,False,,,True,True,19.0,,,A,74.0,9000,51.0573296,3.7071006,1977.0,AS_NEW,,,,NON_FLOOD_ZONE,1360
11312137,18052024,450000,HOUSE,135.0,ELECTRIC,,True,,1.0,5,2.0,True,,,,,,True,8.0,F,682.0,9000,51.0627497,3.709267,1900.0,GOOD,,2.0,79.0,NON_FLOOD_ZONE,536
11312137,16052024,450000,HOUSE,135.0,ELECTRIC,,True,,1.0,5,2.0,True,,,,,,True,8.0,F,682.0,9000,51.0627497,3.709267,1900.0,GOOD,,2.0,79.0,NON_FLOOD_ZONE,536
11175950,16052024,239000,HOUSE,120.0,GAS,False,True,8.0,1.0,3,1.0,False,,,,,,,,F,573.0,9000,51.0631756,3.7123242,1918.0,TO_BE_DONE_UP,,,60.0,NON_FLOOD_ZONE,294
11322769,18052024,375000,APARTMENT,93.0,GAS,,,,1.0,2,1.0,False,,,,True,6.0,,,B,126.0,9000,51.0538286,3.6909258,2014.0,AS_NEW,,3.0,,,993
11322769,16052024,375000,APARTMENT,93.0,GAS,,,,1.0,2,1.0,False,,,,True,6.0,,,B,126.0,9000,51.0538286,3.6909258,2014.0,AS_NEW,,3.0,,,993
11348170,18052024,1485000,HOUSE,,GAS,,True,5.0,2.0,4,3.0,False,,True,True,True,,,,A,96.0,9000,51.0541415,3.7087511,1933.0,,,3.0,151.0,NON_FLOOD_ZONE,743
11348170,16052024,1485000,HOUSE,,GAS,,True,5.0,2.0,4,3.0,False,,True,True,True,,,,A,96.0,9000,51.0541415,3.7087511,1933.0,,,3.0,151.0,NON_FLOOD_ZONE,743
11379405,16052024,425000,APARTMENT,140.0,GAS,False,True,1.0,2.0,4,1.0,True,,,,,,,,B,119.0,9000,51.0408424,3.7217569,1969.0,TO_BE_DONE_UP,,,,NON_FLOOD_ZONE,0
11381045,18052024,365876,HOUSE,,,True,,8.0,1.0,3,2.0,False,,,,,,,,A,,9031,51.0356647,3.6281806,2023.0,,,,0.0,,0
11381045,16052024,365876,HOUSE,,,True,,8.0,1.0,3,2.0,False,,,,,,,,A,,9031,51.0356647,3.6281806,2023.0,,,,0.0,,0
11376876,18052024,275000,HOUSE,35.0,,True,True,5.0,1.0,1,1.0,True,,,,,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,35.0,,0
11376876,16052024,275000,HOUSE,35.0,,True,True,5.0,1.0,1,1.0,True,,,,,,,,A,,9000,51.0563179,3.7138562,2025.0,GOOD,,3.0,35.0,,0
11395683,18052024,510000,HOUSE,130.0,,True,True,8.0,2.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0647541,3.7549783,,GOOD,,,71.0,,0
11196958,18052024,580000,HOUSE,155.0,GAS,,True,5.0,2.0,5,1.0,False,,,True,,,True,20.0,B,200.0,9000,51.0529618,3.7055726,,GOOD,,3.0,91.0,NON_FLOOD_ZONE,345
11196958,16052024,580000,HOUSE,155.0,GAS,,True,5.0,2.0,5,1.0,False,,,True,,,True,20.0,B,200.0,9000,51.0529618,3.7055726,,GOOD,,3.0,91.0,NON_FLOOD_ZONE,345
