property_id,date_obtained,price,property_type,livable_area,heating_type,has_photovoltaic_panels,has_double_glazing,number_of_rooms,number_of_bathrooms,number_of_bedrooms,number_of_toilets,has_living_room,has_dining_room,has_attic,has_basement,has_terrace,terrace_surface,has_garden,garden_surface,energy_label,primary_energy_consumption,postal_code,latitude,longitude,year_built,building_condition,floor_number,total_floors,property_size,flood_zone_type,cadastral_income
11326221,21052024,279000,APARTMENT,94.0,GAS,False,True,9.0,1.0,2,,True,,,True,True,,,,B,178.0,9040,51.0736249,3.7472333,1965.0,GOOD,,,,NON_FLOOD_ZONE,686
11326221,19052024,279000,APARTMENT,94.0,GAS,False,True,9.0,1.0,2,,True,,,True,True,,,,B,178.0,9040,51.0736249,3.7472333,1965.0,GOOD,,,,NON_FLOOD_ZONE,686
11386911,19052024,1090000,HOUSE,,,False,True,11.0,2.0,0,2.0,False,,,True,,,True,450.0,,,9820,51.0250429,3.7489088,,,,,1387.0,NON_FLOOD_ZONE,0
11376909,19052024,269000,APARTMENT,99.0,,False,True,12.0,1.0,2,2.0,False,,,,,,,,B,141.0,9050,51.0382803,3.7476915,1960.0,TO_BE_DONE_UP,,,,NON_FLOOD_ZONE,0
11362707,19052024,563000,HOUSE,187.0,,,True,1.0,1.0,4,1.0,True,,,True,,,,,B,172.0,9000,51.0269153,3.7070207,1954.0,GOOD,,,230.0,,937
11361176,19052024,995000,HOUSE,,ELECTRIC,False,False,,,0,,False,,,,True,12.0,True,50.0,,,9000,51.0535798,3.7145666,,,,3.0,130.0,,0
11043807,18052024,795000,HOUSE,,GAS,False,True,1.0,,0,,True,,,,,,,,F,,9032,51.1023547,3.7128914,,GOOD,,,319.0,NON_FLOOD_ZONE,594
11043807,16052024,795000,HOUSE,,GAS,False,True,1.0,,0,,True,,,,,,,,F,,9032,51.1023547,3.7128914,,GOOD,,,319.0,NON_FLOOD_ZONE,594
11043807,21052024,795000,HOUSE,,GAS,False,True,1.0,,0,,True,,,,,,,,F,,9032,51.1023547,3.7128914,,GOOD,,,319.0,NON_FLOOD_ZONE,594
11043807,19052024,795000,HOUSE,,GAS,False,True,1.0,,0,,True,,,,,,,,F,,9032,51.1023547,3.7128914,,GOOD,,,319.0,NON_FLOOD_ZONE,594
11323595,19052024,364000,APARTMENT,89.0,GAS,False,True,9.0,,2,1.0,False,,,,,,,,,,9820,51.0189282,3.7474097,2009.0,GOOD,,2.0,,NON_FLOOD_ZONE,1086
11259053,18052024,695000,HOUSE,250.0,GAS,,True,,2.0,3,2.0,False,,True,,True,80.0,True,440.0,B,163.0,9032,51.0846765,3.6982915,,AS_NEW,,2.0,580.0,NON_FLOOD_ZONE,0
11259053,16052024,695000,HOUSE,250.0,GAS,,True,,2.0,3,2.0,False,,True,,True,80.0,True,440.0,B,163.0,9032,51.0846765,3.6982915,,AS_NEW,,2.0,580.0,NON_FLOOD_ZONE,0
11259053,21052024,695000,HOUSE,250.0,GAS,,True,,2.0,3,2.0,False,,True,,True,80.0,True,440.0,B,163.0,9032,51.0846765,3.6982915,,AS_NEW,,2.0,580.0,NON_FLOOD_ZONE,0
11259053,19052024,695000,HOUSE,250.0,GAS,,True,,2.0,3,2.0,False,,True,,True,80.0,True,440.0,B,163.0,9032,51.0846765,3.6982915,,AS_NEW,,2.0,580.0,NON_FLOOD_ZONE,0
11347211,19052024,380000,HOUSE,158.0,,False,True,8.0,1.0,2,1.0,True,,,,,,,,B,,9000,51.0534204,3.7449582,,GOOD,,,69.0,NON_FLOOD_ZONE,1066
11298196,19052024,575000,HOUSE,166.0,,True,True,1.0,2.0,4,2.0,True,,,,True,,,,A,87.0,9000,51.0179637,3.7254163,1969.0,AS_NEW,,,255.0,NON_FLOOD_ZONE,922
11393265,19052024,299000,HOUSE,131.0,GAS,False,True,,1.0,4,1.0,False,,,,,,,,C,263.0,9050,51.032018,3.7468195,,GOOD,,2.0,70.0,NON_FLOOD_ZONE,0
10794789,19052024,367726,APARTMENT,85.0,,,True,,1.0,1,1.0,True,,,,,,,,,0.0,9052,51.0081809,3.7036643,2024.0,AS_NEW,,,,NON_FLOOD_ZONE,0
11333169,18052024,335000,APARTMENT,104.0,GAS,False,True,1.0,1.0,2,2.0,True,,,,,,,,B,144.0,9030,51.0752689,3.684144,2003.0,AS_NEW,,2.0,,NON_FLOOD_ZONE,0
11333169,16052024,335000,APARTMENT,104.0,GAS,False,True,1.0,1.0,2,2.0,True,,,,,,,,B,144.0,9030,51.0752689,3.684144,2003.0,AS_NEW,,2.0,,NON_FLOOD_ZONE,0
11333169,21052024,335000,APARTMENT,104.0,GAS,False,True,1.0,1.0,2,2.0,True,,,,,,,,B,144.0,9030,51.0752689,3.684144,2003.0,AS_NEW,,2.0,,NON_FLOOD_ZONE,0
11333169,19052024,335000,APARTMENT,104.0,GAS,False,True,1.0,1.0,2,2.0,True,,,,,,,,B,144.0,9030,51.0752689,3.684144,2003.0,AS_NEW,,2.0,,NON_FLOOD_ZONE,0
11400508,21052024,2400000,HOUSE,520.0,,,,,3.0,7,5.0,False,,,,,,,,,,9000,51.0581177,3.7239433,1874.0,TO_BE_DONE_UP,,3.0,295.0,NON_FLOOD_ZONE,2690
11376931,18052024,345000,APARTMENT,72.0,ELECTRIC,True,True,9.0,1.0,2,1.0,False,,,,,,,,D,341.0,9000,51.0466014,3.7400579,2005.0,GOOD,,3.0,,,807
11376931,16052024,345000,APARTMENT,72.0,ELECTRIC,True,True,9.0,1.0,2,1.0,False,,,,,,,,D,341.0,9000,51.0466014,3.7400579,2005.0,GOOD,,3.0,,,807
11376931,21052024,345000,APARTMENT,72.0,ELECTRIC,True,True,9.0,1.0,2,1.0,False,,,,,,,,D,341.0,9000,51.0466014,3.7400579,2005.0,GOOD,,3.0,,,807
11376931,19052024,345000,APARTMENT,72.0,ELECTRIC,True,True,9.0,1.0,2,1.0,False,,,,,,,,D,341.0,9000,51.0466014,3.7400579,2005.0,GOOD,,3.0,,,807
11366150,19052024,439000,HOUSE,247.0,GAS,False,True,13.0,2.0,5,2.0,False,,,,,,,,D,388.0,9050,51.0434931,3.7460687,1930.0,GOOD,,,140.0,NON_FLOOD_ZONE,719
11391963,19052024,375000,APARTMENT,92.0,,False,,10.0,1.0,2,1.0,False,,,,,,,,,,9820,50.9935079,3.7469049,2024.0,GOOD,,3.0,,,0
11276412,18052024,289000,HOUSE,131.0,GAS,,,,1.0,3,,False,,,,,,True,185.0,D,339.0,9032,51.0779997,3.7110695,1943.0,TO_BE_DONE_UP,,2.0,370.0,NON_FLOOD_ZONE,518
11276412,16052024,289000,HOUSE,131.0,GAS,,,,1.0,3,,False,,,,,,True,185.0,D,339.0,9032,51.0779997,3.7110695,1943.0,TO_BE_DONE_UP,,2.0,370.0,NON_FLOOD_ZONE,518
11276412,21052024,289000,HOUSE,131.0,GAS,,,,1.0,3,,False,,,,,,True,185.0,D,339.0,9032,51.0779997,3.7110695,1943.0,TO_BE_DONE_UP,,2.0,370.0,NON_FLOOD_ZONE,518
11276412,19052024,289000,HOUSE,131.0,GAS,,,,1.0,3,,False,,,,,,True,185.0,D,339.0,9032,51.0779997,3.7110695,1943.0,TO_BE_DONE_UP,,2.0,370.0,NON_FLOOD_ZONE,518
11351170,18052024,399000,HOUSE,236.0,FUELOIL,False,False,11.0,1.0,3,1.0,False,,True,,,,,,D,369.0,9030,51.0813845,3.679844,,TO_RENOVATE,,,0.0,NON_FLOOD_ZONE,0
11351170,16052024,399000,HOUSE,236.0,FUELOIL,False,False,11.0,1.0,3,1.0,False,,True,,,,,,D,369.0,9030,51.0813845,3.679844,,TO_RENOVATE,,,0.0,NON_FLOOD_ZONE,0
11351170,21052024,399000,HOUSE,236.0,FUELOIL,False,False,11.0,1.0,3,1.0,False,,True,,,,,,D,369.0,9030,51.0813845,3.679844,,TO_RENOVATE,,,0.0,NON_FLOOD_ZONE,0
11351170,19052024,399000,HOUSE,236.0,FUELOIL,False,False,11.0,1.0,3,1.0,False,,True,,,,,,D,369.0,9030,51.0813845,3.679844,,TO_RENOVATE,,,0.0,NON_FLOOD_ZONE,0
11354254,16052024,435000,APARTMENT,95.0,,True,,4.0,1.0,1,1.0,False,,,,True,23.0,,,,,9040,51.064855,3.7528238,,JUST_RENOVATED,,,,,0
11380012,18052024,309000,HOUSE,100.0,ELECTRIC,False,True,2.0,1.0,2,1.0,True,True,,,,,True,50.0,F,656.0,9031,51.0459827,3.6462269,1975.0,GOOD,,1.0,374.0,NON_FLOOD_ZONE,664
11380012,16052024,309000,HOUSE,100.0,ELECTRIC,False,True,2.0,1.0,2,1.0,True,True,,,,,True,50.0,F,656.0,9031,51.0459827,3.6462269,1975.0,GOOD,,1.0,374.0,NON_FLOOD_ZONE,664
11380012,21052024,309000,HOUSE,100.0,ELECTRIC,False,True,2.0,1.0,2,1.0,True,True,,,,,True,50.0,F,656.0,9031,51.0459827,3.6462269,1975.0,GOOD,,1.0,374.0,NON_FLOOD_ZONE,664
11380012,19052024,309000,HOUSE,100.0,ELECTRIC,False,True,2.0,1.0,2,1.0,True,True,,,,,True,50.0,F,656.0,9031,51.0459827,3.6462269,1975.0,GOOD,,1.0,374.0,NON_FLOOD_ZONE,664
11336875,19052024,605591,HOUSE,150.0,SOLAR,True,True,,1.0,5,2.0,True,True,True,True,True,6.0,True,21.0,A++,,9820,51.0128457,3.7525668,2024.0,,,,0.0,NON_FLOOD_ZONE,0
11394620,18052024,749000,HOUSE,187.0,GAS,,True,6.0,2.0,5,2.0,True,,,True,True,,,,C,284.0,9000,51.0438462,3.7361297,,GOOD,,3.0,0.0,NON_FLOOD_ZONE,704
11394620,21052024,749000,HOUSE,187.0,GAS,,True,6.0,2.0,5,2.0,True,,,True,True,,,,C,284.0,9000,51.0438462,3.7361297,,GOOD,,3.0,0.0,NON_FLOOD_ZONE,704
11394620,19052024,749000,HOUSE,187.0,GAS,,True,6.0,2.0,5,2.0,True,,,True,True,,,,C,284.0,9000,51.0438462,3.7361297,,GOOD,,3.0,0.0,NON_FLOOD_ZONE,704
11380220,18052024,335000,HOUSE,145.0,GAS,,True,,1.0,2,,False,,True,,True,,,,E,401.0,9000,51.0670485,3.6898758,1957.0,TO_BE_DONE_UP,,,191.0,,441
11380220,16052024,335000,HOUSE,145.0,GAS,,True,,1.0,2,,False,,True,,True,,,,E,401.0,9000,51.0670485,3.6898758,1957.0,TO_BE_DONE_UP,,,191.0,,441
11380220,21052024,335000,HOUSE,145.0,GAS,,True,,1.0,2,,False,,True,,True,,,,E,401.0,9000,51.0670485,3.6898758,1957.0,TO_BE_DONE_UP,,,191.0,,441
11380220,19052024,335000,HOUSE,145.0,GAS,,True,,1.0,2,,False,,True,,True,,,,E,401.0,9000,51.0670485,3.6898758,1957.0,TO_BE_DONE_UP,,,191.0,,441
11199096,18052024,520000,HOUSE,124.0,GAS,False,True,,1.0,3,2.0,True,True,True,,True,13.0,True,47.0,A,63.0,9000,51.0605158,3.6896213,2019.0,AS_NEW,,3.0,124.0,,805
11199096,16052024,520000,HOUSE,124.0,GAS,False,True,,1.0,3,2.0,True,True,True,,True,13.0,True,47.0,A,63.0,9000,51.0605158,3.6896213,2019.0,AS_NEW,,3.0,124.0,,805
11199096,21052024,520000,HOUSE,124.0,GAS,False,True,,1.0,3,2.0,True,True,True,,True,13.0,True,47.0,A,63.0,9000,51.0605158,3.6896213,2019.0,AS_NEW,,3.0,124.0,,805
11199096,19052024,520000,HOUSE,124.0,GAS,False,True,,1.0,3,2.0,True,True,True,,True,13.0,True,47.0,A,63.0,9000,51.0605158,3.6896213,2019.0,AS_NEW,,3.0,124.0,,805
11394244,19052024,195000,APARTMENT,56.0,GAS,False,True,5.0,1.0,2,1.0,True,,,,,,,,C,,9000,51.065799,3.7265189,,,,,,NON_FLOOD_ZONE,0
11358452,16052024,475500,HOUSE,138.0,,True,True,7.0,1.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0647541,3.7549783,,GOOD,,,110.0,,0
11358452,21052024,475500,HOUSE,138.0,,True,True,7.0,1.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0647541,3.7549783,,GOOD,,,110.0,,0
11358452,19052024,475500,HOUSE,138.0,,True,True,7.0,1.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0647541,3.7549783,,GOOD,,,110.0,,0
11381550,18052024,254000,APARTMENT,38.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,,,0
11381550,16052024,254000,APARTMENT,38.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,,,0
11381550,21052024,254000,APARTMENT,38.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,,,0
11381550,19052024,254000,APARTMENT,38.0,,True,True,6.0,1.0,1,1.0,True,,,,True,,,,A,,9000,51.0444333,3.7416781,2025.0,GOOD,,2.0,,,0
11376907,16052024,495000,APARTMENT,155.0,,False,True,12.0,1.0,2,2.0,False,,,,True,24.0,,,,,9000,51.0505548,3.7408598,,GOOD,,,,,0
11376907,21052024,495000,APARTMENT,155.0,,False,True,12.0,1.0,2,2.0,False,,,,True,24.0,,,,,9000,51.0505548,3.7408598,,GOOD,,,,,0
11376907,19052024,495000,APARTMENT,155.0,,False,True,12.0,1.0,2,2.0,False,,,,True,24.0,,,,,9000,51.0505548,3.7408598,,GOOD,,,,,0
11191801,18052024,695000,HOUSE,275.0,,True,True,16.0,1.0,4,2.0,True,,True,,True,15.0,,,B,145.0,9032,51.0926053,3.7137375,,AS_NEW,,,351.0,NON_FLOOD_ZONE,0
11191801,16052024,695000,HOUSE,275.0,,True,True,16.0,1.0,4,2.0,True,,True,,True,15.0,,,B,145.0,9032,51.0926053,3.7137375,,AS_NEW,,,351.0,NON_FLOOD_ZONE,0
11191801,21052024,695000,HOUSE,275.0,,True,True,16.0,1.0,4,2.0,True,,True,,True,15.0,,,B,145.0,9032,51.0926053,3.7137375,,AS_NEW,,,351.0,NON_FLOOD_ZONE,0
11191801,19052024,695000,HOUSE,275.0,,True,True,16.0,1.0,4,2.0,True,,True,,True,15.0,,,B,145.0,9032,51.0926053,3.7137375,,AS_NEW,,,351.0,NON_FLOOD_ZONE,0
11304943,21052024,210000,APARTMENT,56.0,GAS,,True,,1.0,2,1.0,True,,,,True,,,,F,662.0,9040,51.0584436,3.7444368,1968.0,GOOD,,4.0,,NON_FLOOD_ZONE,599
11304943,19052024,210000,APARTMENT,56.0,GAS,,True,,1.0,2,1.0,True,,,,True,,,,F,662.0,9040,51.0584436,3.7444368,1968.0,GOOD,,4.0,,NON_FLOOD_ZONE,599
11351721,19052024,275000,HOUSE,107.0,GAS,,True,,2.0,3,2.0,True,True,,True,,,,,D,318.0,9050,51.0403925,3.7497693,1940.0,TO_BE_DONE_UP,,4.0,45.0,,319
11354253,16052024,395000,APARTMENT,82.0,,True,,4.0,1.0,1,1.0,False,,,,True,23.0,,,B,,9040,51.064855,3.7528238,,JUST_RENOVATED,,,,,0
11358832,18052024,399000,APARTMENT,95.0,GAS,,True,,1.0,2,1.0,True,,,True,True,14.0,,,A,84.0,9000,51.066765,3.7100264,2018.0,AS_NEW,,7.0,,NON_FLOOD_ZONE,902
11358832,16052024,399000,APARTMENT,95.0,GAS,,True,,1.0,2,1.0,True,,,True,True,14.0,,,A,84.0,9000,51.066765,3.7100264,2018.0,AS_NEW,,7.0,,NON_FLOOD_ZONE,902
11358832,21052024,399000,APARTMENT,95.0,GAS,,True,,1.0,2,1.0,True,,,True,True,13.0,,,A,84.0,9000,51.066765,3.7100264,2018.0,AS_NEW,,7.0,,NON_FLOOD_ZONE,902
11358832,19052024,399000,APARTMENT,95.0,GAS,,True,,1.0,2,1.0,True,,,True,True,14.0,,,A,84.0,9000,51.066765,3.7100264,2018.0,AS_NEW,,7.0,,NON_FLOOD_ZONE,902
11303396,19052024,595000,HOUSE,,,False,,9.0,,5,,False,,,,True,48.0,,,D,391.0,9000,51.0339816,3.7117723,1932.0,,,,336.0,NON_FLOOD_ZONE,565
11391964,19052024,494457,APARTMENT,114.0,,False,,10.0,1.0,2,1.0,False,,,,,,,,,,9820,50.9935079,3.7469049,2024.0,GOOD,,3.0,,,0
10794787,19052024,393300,APARTMENT,92.0,,,True,,1.0,2,1.0,True,,,,,,,,,0.0,9052,51.0081809,3.7036643,2024.0,AS_NEW,,,,NON_FLOOD_ZONE,0
11346762,19052024,899000,HOUSE,430.0,GAS,True,True,,2.0,4,,True,True,True,True,True,150.0,True,2500.0,B,187.0,9000,,,2003.0,AS_NEW,,,2707.0,NON_FLOOD_ZONE,1604
11105755,18052024,198000,APARTMENT,71.0,GAS,False,False,6.0,1.0,1,1.0,True,,,,,,,,C,270.0,9000,51.0395049,3.7367517,1976.0,TO_RENOVATE,,8.0,,RECOGNIZED_FLOOD_ZONE,924
11105755,16052024,198000,APARTMENT,71.0,GAS,False,False,6.0,1.0,1,1.0,True,,,,,,,,C,270.0,9000,51.0395049,3.7367517,1976.0,TO_RENOVATE,,8.0,,RECOGNIZED_FLOOD_ZONE,924
11105755,21052024,198000,APARTMENT,71.0,GAS,False,False,6.0,1.0,1,1.0,True,,,,,,,,C,270.0,9000,51.0395049,3.7367517,1976.0,TO_RENOVATE,,8.0,,RECOGNIZED_FLOOD_ZONE,924
11105755,19052024,198000,APARTMENT,71.0,GAS,False,False,6.0,1.0,1,1.0,True,,,,,,,,C,270.0,9000,51.0395049,3.7367517,1976.0,TO_RENOVATE,,8.0,,RECOGNIZED_FLOOD_ZONE,924
11358455,16052024,510000,HOUSE,130.0,,True,True,8.0,2.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0647541,3.7549783,,GOOD,,,71.0,,0
11358455,21052024,510000,HOUSE,130.0,,True,True,8.0,2.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0647541,3.7549783,,GOOD,,,71.0,,0
11358455,19052024,510000,HOUSE,130.0,,True,True,8.0,2.0,3,2.0,False,,,,True,25.0,,,,,9040,51.0647541,3.7549783,,GOOD,,,71.0,,0
11382928,19052024,189000,HOUSE,30.0,,,True,1.0,,0,1.0,False,,,,,,,,B,158.0,9000,51.0670799,3.7291675,,AS_NEW,,4.0,50.0,NON_FLOOD_ZONE,0
11204836,21052024,385000,APARTMENT,99.0,GAS,False,True,1.0,1.0,2,1.0,True,,,,True,,,,A,82.0,9000,51.0673049,3.7092781,2019.0,GOOD,,,,NON_FLOOD_ZONE,942
11204836,19052024,385000,APARTMENT,99.0,GAS,False,True,1.0,1.0,2,1.0,True,,,,True,,,,A,82.0,9000,51.0673049,3.7092781,2019.0,GOOD,,,,NON_FLOOD_ZONE,942
11336872,19052024,608070,HOUSE,136.0,SOLAR,True,True,,1.0,3,2.0,True,True,True,True,True,1.0,True,19.0,A++,,9820,51.0128457,3.7525668,2024.0,,,3.0,0.0,NON_FLOOD_ZONE,0
11392114,19052024,579000,HOUSE,188.0,,False,,11.0,1.0,3,,True,,True,,,,,,E,499.0,9820,50.9867236,3.7367074,1971.0,TO_RENOVATE,,,1313.0,NON_FLOOD_ZONE,1387
11397466,21052024,229000,APARTMENT,40.0,GAS,,True,,1.0,0,1.0,False,,,,,,,,B,190.0,9000,51.0335249,3.7131352,2010.0,,,2.0,,NON_FLOOD_ZONE,644
11372964,19052024,189000,HOUSE,109.0,,False,False,,,3,,False,,,,,,,,E,423.0,9000,51.0657026,3.7076617,,TO_BE_DONE_UP,,,55.0,,371
11342362,19052024,374000,HOUSE,230.0,GAS,,False,,1.0,6,2.0,True,,,True,True,15.0,True,,E,424.0,9000,51.0466394,3.7451605,,TO_BE_DONE_UP,,,136.0,,0
11374264,19052024,249000,HOUSE,43.0,,,True,1.0,1.0,1,1.0,False,,,,,,,,E,437.0,9000,51.0556631,3.7173194,1850.0,GOOD,,3.0,21.0,NON_FLOOD_ZONE,176
10522077,21052024,720000,HOUSE,,,,,,1.0,7,,True,,,,True,,,,B,159.0,9000,51.0653866,3.6975459,1918.0,GOOD,,3.0,101.0,,735
10522077,19052024,720000,HOUSE,,,,,,1.0,7,,True,,,,True,,,,B,159.0,9000,51.0653866,3.6975459,1918.0,GOOD,,3.0,101.0,,735
11241495,19052024,647000,HOUSE,136.0,GAS,,True,,1.0,2,1.0,False,,,,True,30.0,,,A,93.0,9000,51.0512181,3.7261527,2012.0,,,,0.0,,0
11391908,18052024,448299,HOUSE,,,True,,,1.0,3,1.0,False,,,,,,,,,,9031,51.0360074,3.6287544,2024.0,GOOD,,,686.0,NON_FLOOD_ZONE,0
11391908,21052024,448299,HOUSE,,,True,,,1.0,3,1.0,False,,,,,,,,,,9031,51.0360074,3.6287544,2024.0,GOOD,,,686.0,NON_FLOOD_ZONE,0
11391908,19052024,448299,HOUSE,,,True,,,1.0,3,1.0,False,,,,,,,,,,9031,51.0360074,3.6287544,2024.0,GOOD,,,686.0,NON_FLOOD_ZONE,0
11240927,18052024,505500,HOUSE,169.0,,True,,6.0,1.0,4,,False,,,,,,True,208.0,,0.0,9030,51.0774847,3.6678497,,GOOD,,,290.0,NON_FLOOD_ZONE,0
11240927,16052024,505500,HOUSE,169.0,,True,,6.0,1.0,4,,False,,,,,,True,208.0,,0.0,9030,51.0774847,3.6678497,,GOOD,,,290.0,NON_FLOOD_ZONE,0
11240927,21052024,505500,HOUSE,169.0,,True,,6.0,1.0,4,,False,,,,,,True,208.0,,0.0,9030,51.0774847,3.6678497,,GOOD,,,290.0,NON_FLOOD_ZONE,0
11240927,19052024,505500,HOUSE,169.0,,True,,6.0,1.0,4,,False,,,,,,True,208.0,,0.0,9030,51.0774847,3.6678497,,GOOD,,,290.0,NON_FLOOD_ZONE,0
11097688,19052024,230000,APARTMENT,106.0,,,True,1.0,,0,,False,,,,,,,,E,437.0,9000,51.0630594,3.7285187,,GOOD,,,,NON_FLOOD_ZONE,932
11372963,19052024,335000,HOUSE,111.0,,False,False,,,2,,False,,,,,,,,F,563.0,9000,51.0658491,3.7076541,,TO_BE_DONE_UP,,,70.0,,255
11339431,19052024,440000,HOUSE,196.0,GAS,False,False,1.0,1.0,3,1.0,True,,,,,,,,F,567.0,9000,51.0483442,3.7432563,,TO_BE_DONE_UP,,4.0,122.0,NON_FLOOD_ZONE,602
11149871,21052024,398000,APARTMENT,,GAS,False,True,10.0,2.0,2,,True,,,,True,6.0,,,B,155.0,9040,51.0614825,3.751543,2009.0,GOOD,,,,NON_FLOOD_ZONE,1027
11149871,19052024,398000,APARTMENT,,GAS,False,True,10.0,2.0,2,,True,,,,True,6.0,,,B,155.0,9040,51.0614825,3.751543,2009.0,GOOD,,,,NON_FLOOD_ZONE,1027
11363644,18052024,1100000,APARTMENT,179.0,GAS,,True,4.0,2.0,3,,True,,,True,True,39.0,,,,,9000,51.0347447,3.7155523,2020.0,AS_NEW,,,,NON_FLOOD_ZONE,0
11363644,16052024,1100000,APARTMENT,179.0,GAS,,True,4.0,2.0,3,,True,,,True,True,39.0,,,,,9000,51.0347447,3.7155523,2020.0,AS_NEW,,,,NON_FLOOD_ZONE,0
11363644,21052024,1100000,APARTMENT,179.0,GAS,,True,4.0,2.0,3,,True,,,True,True,39.0,,,,,9000,51.0347447,3.7155523,2020.0,AS_NEW,,,,NON_FLOOD_ZONE,0
11363644,19052024,1100000,APARTMENT,179.0,GAS,,True,4.0,2.0,3,,True,,,True,True,39.0,,,,,9000,51.0347447,3.7155523,2020.0,AS_NEW,,,,NON_FLOOD_ZONE,0
11374263,19052024,399000,APARTMENT,108.0,,,True,1.0,1.0,3,1.0,True,,,,,,,,C,225.0,9000,51.0252168,3.709114,1968.0,GOOD,,1.0,,NON_FLOOD_ZONE,994
11144907,19052024,675000,APARTMENT,44.0,GAS,False,True,,4.0,4,,True,,,True,,,,,C,254.0,9000,51.0623467,3.7249129,,GOOD,,,,,0
11200600,19052024,200000,HOUSE,,,,,,2.0,3,,False,,,,,,,,D,362.0,9000,51.0539421,3.6975729,,,,,136.0,,366
11376362,18052024,472500,APARTMENT,115.0,,,False,1.0,2.0,2,2.0,False,,,,True,14.0,,,,,9000,51.0678307,3.7290914,2020.0,GOOD,,,,NON_FLOOD_ZONE,0
11376362,16052024,472500,APARTMENT,115.0,,,False,1.0,2.0,2,2.0,False,,,,True,14.0,,,,,9000,51.0678307,3.7290914,2020.0,GOOD,,,,NON_FLOOD_ZONE,0
11376362,21052024,472500,APARTMENT,115.0,,,False,1.0,2.0,2,2.0,False,,,,True,14.0,,,,,9000,51.0678307,3.7290914,2020.0,GOOD,,,,NON_FLOOD_ZONE,0
11376362,19052024,472500,APARTMENT,115.0,,,False,1.0,2.0,2,2.0,False,,,,True,14.0,,,,,9000,51.0678307,3.7290914,2020.0,GOOD,,,,NON_FLOOD_ZONE,0
11342365,21052024,364000,HOUSE,153.0,,,False,,,3,,True,,True,True,,,,,F,571.0,9040,51.0650041,3.759674,1961.0,,,,330.0,,870
11342365,19052024,364000,HOUSE,153.0,,,False,,,3,,True,,True,True,,,,,F,571.0,9040,51.0650041,3.759674,1961.0,,,,330.0,,870
11362762,18052024,479000,HOUSE,168.0,,,True,,2.0,4,2.0,False,,,,True,18.0,True,126.0,A+,,9032,51.0857731,3.7039566,2024.0,,,2.0,331.0,NON_FLOOD_ZONE,0
11362762,16052024,479000,HOUSE,168.0,,,True,,2.0,4,2.0,False,,,,True,18.0,True,126.0,A+,,9032,51.0857731,3.7039566,2024.0,,,2.0,331.0,NON_FLOOD_ZONE,0
11362762,19052024,479000,HOUSE,168.0,,,True,,2.0,4,2.0,False,,,,True,18.0,True,126.0,A+,,9032,51.0857731,3.7039566,2024.0,,,2.0,331.0,NON_FLOOD_ZONE,0
11117698,18052024,694702,HOUSE,240.0,GAS,True,True,15.0,1.0,3,2.0,False,,,,,,,,,,9042,,,,GOOD,,,1091.0,,0
11117698,16052024,694702,HOUSE,240.0,GAS,True,True,15.0,1.0,3,2.0,False,,,,,,,,,,9042,,,,GOOD,,,1091.0,,0
11117698,21052024,694702,HOUSE,240.0,GAS,True,True,15.0,1.0,3,2.0,False,,,,,,,,,,9042,,,,GOOD,,,1091.0,,0
11117698,19052024,694702,HOUSE,240.0,GAS,True,True,15.0,1.0,3,2.0,False,,,,,,,,,,9042,,,,GOOD,,,1091.0,,0
11394226,18052024,1200000,HOUSE,313.0,GAS,False,True,1.0,3.0,6,2.0,False,,,,,,,,C,201.0,9000,51.0584512,3.7203323,1900.0,AS_NEW,,4.0,160.0,NON_FLOOD_ZONE,629
11394226,21052024,1200000,HOUSE,313.0,GAS,False,True,1.0,3.0,6,2.0,False,,,,,,,,C,201.0,9000,51.0584512,3.7203323,1900.0,AS_NEW,,4.0,160.0,NON_FLOOD_ZONE,629
11394226,19052024,1200000,HOUSE,313.0,GAS,False,True,1.0,3.0,6,2.0,False,,,,,,,,C,201.0,9000,51.0584512,3.7203323,1900.0,AS_NEW,,4.0,160.0,NON_FLOOD_ZONE,629
11121135,18052024,120000,APARTMENT,93.0,GAS,,True,,1.0,2,1.0,False,,,,True,28.0,,,A,53.0,9000,51.0509732,3.7012871,2019.0,GOOD,,6.0,,NON_FLOOD_ZONE,1138
11121135,16052024,120000,APARTMENT,93.0,GAS,,True,,1.0,2,1.0,False,,,,True,28.0,,,A,53.0,9000,51.0509732,3.7012871,2019.0,GOOD,,6.0,,NON_FLOOD_ZONE,1138
11121135,21052024,120000,APARTMENT,93.0,GAS,,True,,1.0,2,1.0,False,,,,True,28.0,,,A,53.0,9000,51.0509732,3.7012871,2019.0,GOOD,,6.0,,NON_FLOOD_ZONE,1138
